,sales_count,name_store,name_product,street,city,state,country,latitude,longitude,zip_code,products,sales,unpriced_sales,priced_sales,start_date,end_date,is_actual_price,price,inventory_price
2228,,walgreens #2905,z8,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,6.99,7.99
2229,,walmart alma supercenter,lpc,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,17.99,29.69
2230,41.0,cvs pharmacy #11249,sam,36567 goddard road,romulus,MI,USA,42.2218,-83.396813,48174,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,4.99,8.29
2231,,whole foods,CRX Cymbals,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,11.99,14.99
2232,,best choice market,propeller,222 west ludington avenue,ludington,MI,USA,43.95566,-86.45036,49431,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,35.98,52.98
2233,2.0,whole foods,rom,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,2.59,3.49
2234,214.0,walgreens #2905,nexus,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,12.49,14.49
2235,261.0,rite aid pharmacy 04332,infineon,51341 w. huron river drive,belleville,MI,USA,42.203268,-83.542251,48111,0.0,0.0,0.0,0.0,03/16/2022,,TRUE,4.59,4.79
2236,,walmart alma supercenter,active,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.48,4.98
2237,17.0,whole foods,ballpoint,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/06/2022,,TRUE,11.79,13.99
2238,75.0,fairway markets,counter,10391 west jefferson avenue,river rouge,MI,USA,42.275613,-83.132658,48218,0.0,0.0,0.0,0.0,03/19/2022,,TRUE,4.71,5.24
2239,129.0,walgreens #2905,Decoder,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,22.99,25.99
2240,89.0,walgreens #2905,digital,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.99,12.49
2241,442.0,walgreens #2905,dip,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,9.49,10.49
2242,,bed bath and beyond,flux,"3301 31, ","city,",MI,USA,0.0,0.0,49684,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,7.29,8.29
2243,188.0,walgreens #2905,fountain,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
2244,,whole foods,gel,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,13.99,14.99
2245,328.0,walgreens #2905,The Sports Highlighter,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,6.99,8.99
2246,110.0,walgreens #2905,Stanley Milton's Mean Streak,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
2247,,shop rite supermarket,paint,"500 goodrich st,","vassar,",MI,USA,43.365458545454544,-83.58019527272727,48768,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,8.79,9.29
2248,,rite aid pharmacy 04332,permanent,51341 w. huron river drive,belleville,MI,USA,42.203268,-83.542251,48111,0.0,0.0,0.0,0.0,03/17/2022,,TRUE,31.49,41.99
2249,,walmart alma supercenter,Siyah Qalam,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.86,9.28
2250,11.0,family dollar #8780,quill,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
2251,,target 2 party shop,rollerball,4 north hewitt road,ypsilanti,MI,USA,42.23613,-83.64616,48197,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,3.24,3.49
2252,0.0,bed bath and beyond,space pen,"3301 31, ","city,",MI,USA,0.0,0.0,49684,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,10.19,13.19
2253,45.0,walgreens #2905,Technical Pen Replacement Point 0.70mm,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,11.99,13.99
2254,,walmart alma supercenter,alfred dunhill,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,6.98,9.99
2255,70.0,walgreens #2905,anoto,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,8.99
2256,77.0,walgreens #2905,Ballograf EPOCA Plast,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.99
2257,,walgreens #2905,berol,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,02/10/2022,,TRUE,2.24,2.49
2258,,walmart alma supercenter,borghini,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.0,1.33
2259,,walmart alma supercenter,bic,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,4.78
2260,,whole foods,camlin,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,5.29,6.69
2261,47.0,westside food market inc,caran d'ache,707 west michigan avenue,ypsilanti,MI,USA,42.239247,-83.621952,48198,0.0,0.0,0.0,0.0,03/09/2022,,TRUE,6.49,6.99
2262,144.0,walgreens #2905,carter's,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,24.49,26.99
2263,33.0,family dollar #8780,cartier,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
2264,,westside food market inc,cerruti,707 west michigan avenue,ypsilanti,MI,USA,42.239247,-83.621952,48198,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,8.99,9.99
2265,36.0,rite aid pharmacy 04332,copic,51341 w. huron river drive,belleville,MI,USA,42.203268,-83.542251,48111,0.0,0.0,0.0,0.0,03/19/2022,,TRUE,3.0,4.49
2266,55.0,family dollar #8780,crayola,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
2267,137.0,walgreens #2905,Cretacolor,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
2268,2.0,family dollar #8780,cross,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.24,3.49
2269,,walmart alma supercenter,curtis,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.68
2270,186.0,rite aid pharmacy 04332,Displays2go,51341 w. huron river drive,belleville,MI,USA,42.203268,-83.542251,48111,0.0,0.0,0.0,0.0,03/17/2022,,TRUE,3.19,3.49
2271,1779.0,cvs pharmacy #11249,dollar,36567 goddard road,romulus,MI,USA,42.2218,-83.396813,48174,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,15.49,6.99
2272,7.0,cvs pharmacy #11249,doms,36567 goddard road,romulus,MI,USA,42.2218,-83.396813,48174,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,5.99,9.29
2273,,walmart alma supercenter,edding,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,48.63,7.48
2274,47.0,westside food market inc,esselte,707 west michigan avenue,ypsilanti,MI,USA,42.239247,-83.621952,48198,0.0,0.0,0.0,0.0,03/09/2022,,TRUE,6.49,6.99
2275,0.0,walgreens #2905,Esterbrook,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,9.49
2276,,walmart alma supercenter,expo,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,6.98,9.99
2277,,walmart alma supercenter,f. weber,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.98,9.62
2278,,walmart alma supercenter,faber-castell,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,9.38
2279,268.0,walgreens #2905,flo-master,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
2280,25.0,whole foods,hero,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,07/13/2022,,TRUE,4.99,5.99
2281,110.0,walgreens #2905,herlitz,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
2282,67.0,walgreens #2905,HI-LITER,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.49,14.49
2283,4.0,whole foods,hunt,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,11.99,8.99
2284,,walmart alma supercenter,kaweco,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
2285,,bed bath and beyond,Koh-I-Noor Hardtmuth,"3301 31, ","city,",MI,USA,0.0,0.0,49684,0.0,0.0,0.0,0.0,02/23/2022,,TRUE,13.29,14.29
2286,,walmart alma supercenter,lamy,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
2287,217.0,whole foods,livescribe,2918 walton blvd, rochester hills,MI,USA,42.681597,-83.159155,48309,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,5.99,6.99
2288,75.0,walgreens #2905,Magic Marker,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,10.99
2289,,walgreens #2905,maped,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.99,10.99
2290,11.0,family dollar #8780,monami,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
2291,0.0,bed bath and beyond,montblanc,"3301 31, ","city,",MI,USA,0.0,0.0,49684,0.0,0.0,0.0,0.0,02/18/2022,,TRUE,12.79,13.79
2292,3.0,walgreens #2905,muji,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
2293,33.0,family dollar #8780,namiki,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
2294,,walmart alma supercenter,ohto,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,11.34,7.48
2295,,walgreens #2905,paper mate,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,11.99,15.99
2296,,walmart alma supercenter,parker pen company,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
2297,,walmart alma supercenter,pelikan,7700 n alger rd,alma,MI,US,43.4034976,-84.6641673,48801,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,22.49,24.99
2298,150.0,walgreens #2905,pentel,494 butternut dr,holland,MI,USA,42.812492,-86.122827,49424,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,4.49,5.99
2299,,family dollar #8780,pilot,"10130 mile rd,","detroit,",MI,USA,42.4315867,-83.1627642,48221,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
2300,328.0,walgreens,prismacolor,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.24,7.99
2301,355.0,walgreens,reynolds,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,24.99,27.99
2302,73.0,walgreens,rotring,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,5.29,6.29
2303,2.0,westside spur,sailor,1510 nw 4th st,grand rapids,MN,USA,47.23595,-93.55149,55744,0.0,0.0,0.0,0.0,03/03/2022,,TRUE,9.24,9.99
2304,,family dollar #3039,sakura,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
2305,0.0,best oriental market,sharpie,468 university avenue west,saint paul,MN,USA,0.0,0.0,0,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,37.98,45.98
2306,,walmart dilworth supercenter,Schwan-Stabilo,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.5,5.48
2307,312.0,walgreens,sheaffer,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/02/2022,,TRUE,10.49,12.49
2308,,target,speedball,1329 5th st se, minneapolis,MN,USA,44.981616,-93.235075,55414,60766.0,0.0,0.0,0.0,03/17/2022,,TRUE,8.49,9.49
2309,,walmart dilworth supercenter,staedtler,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,11.34,7.48
2310,0.0,walgreens,swarovski,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,14.99,15.99
2311,,walmart dilworth supercenter,tombow,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,22.49,24.99
2312,,walmart dilworth supercenter,uni-ball,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.33,3.88
2313,158.0,walgreens,Security DNA-UV Marker,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/13/2022,,TRUE,9.99,11.99
2314,1.0,cook county whole foods co-op,wacom,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/06/2022,,TRUE,4.49,5.99
2315,7.0,cvs pharmacy #16000,waterman,5537 w broadway ave,crystal,MN,USA,45.05337,-93.364263,55428,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,5.99,9.29
2316,,walmart dilworth supercenter,winsor & newton,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,13.92,18.99
2317,70.0,walgreens,xezo,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,8.99
2318,0.0,family dollar #3039,Yard-O-Led,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,5.09,6.09
2319,,walmart dilworth supercenter,zebra,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,21.99,3.68
2320,328.0,walgreens,calligraphy,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.24,7.99
2321,1527.0,family dollar #3039,crayon,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
2322,,walmart dilworth supercenter,inkwell,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.68
2323,,cook county whole foods co-op,inkstick,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/07/2022,,TRUE,6.79,7.99
2324,0.0,walmart dilworth supercenter,inkstone,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.28
2325,2.0,cook county whole foods co-op,Invisible Ink Marking,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/06/2022,,TRUE,4.99,6.49
2326,114.0,target,paintbrush,1329 5th st se, minneapolis,MN,USA,44.981616,-93.235075,55414,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,19.59,23.59
2327,0.0,walmart dilworth supercenter,graphite,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.28
2328,3.0,cook county whole foods co-op,mechanical pencil,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,5.39,6.79
2329,355.0,walgreens,PenAgain,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,24.99,27.99
2330,0.0,walgreens,silverpoint,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,6.49,7.99
2331,2.0,cook county whole foods co-op,stylus,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,11.79,9.99
2332,9.0,walgreens,yatate,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,37.99,41.99
2333,137.0,walgreens,brush,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
2334,74.0,walgreens,light,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
2335,2.0,cook county whole foods co-op,dry erase,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/06/2022,,TRUE,10.99,8.29
2336,34.0,best oriental market,uv,468 university avenue west,saint paul,MN,USA,0.0,0.0,0,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,175.98,205.98
2337,31.0,family dollar #3039,reed,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.59,4.59
2338,,walgreens,skin,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
2339,3.0,walgreens,technical,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
2340,0.0,walgreens,pounce,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
2341,,walgreens,fountain pen,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,12.49,14.49
2342,11.0,walgreens,Jason Stark's Ex Wife,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,3.49,4.49
2343,,walmart dilworth supercenter,comics,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,12.0,8.48
2344,,walmart dilworth supercenter,lettering,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,4.49
2345,63.0,walgreens,gillott,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,5.24,5.99
2346,137.0,walgreens,perry,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
2347,,target,deli,1329 5th st se, minneapolis,MN,USA,44.981616,-93.235075,55414,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,3.24,3.49
2348,,cook county whole foods co-op,linc,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/07/2022,,TRUE,6.79,7.99
2349,894.0,family dollar #3039,parker,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,2.54,2.79
2350,,walmart dilworth supercenter,pierre cardin,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.2,25.0
2351,2.0,cook county whole foods co-op,stabilo,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,2.59,3.49
2352,,cook county whole foods co-op,eversharp,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,6.29,7.49
2353,268.0,walgreens,guy laroche,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
2354,0.0,walgreens,koh-i-noor,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.99,10.99
2355,1.0,cook county whole foods co-op,luxor,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,3.99,6.29
2356,218.0,walgreens,Professor Onoto Watanna,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,11.49,13.49
2357,77.0,walgreens,yves saint laurent,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.99
2358,,cook county whole foods co-op,S.T. Dupont,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,6.19,7.69
2359,,walmart dilworth supercenter,kuretake,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,13.92,18.99
2360,1.0,cvs pharmacy #16000,carter,5537 w broadway ave,crystal,MN,USA,45.05337,-93.364263,55428,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,8.49,8.99
2361,0.0,family dollar #3039,adams,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
2362,,walmart dilworth supercenter,aeolian,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.28,5.98
2363,144.0,walgreens,W. J. Aerts,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,24.49,26.99
2364,140.0,walgreens,Ricardo Ajello,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,10.99
2365,0.0,walmart dilworth supercenter,albert,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
2366,185.0,walgreens,albion,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.49,8.99
2367,,cook county whole foods co-op,albrecht,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,7.19,8.99
2368,0.0,family dollar #3039,alden,"215 center st,","city,",MN,USA,44.44930942857143,-92.26479557142856,55041,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
2369,2.0,walgreens,aldrich,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,16.99,17.99
2370,1.0,cvs pharmacy #16000,alexander,5537 w broadway ave,crystal,MN,USA,45.05337,-93.364263,55428,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,8.49,8.99
2371,37.0,walgreens,allison,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.49,7.99
2372,,walgreens,american music,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,02/10/2022,,TRUE,2.24,2.49
2373,,best oriental market,amherst,468 university avenue west,saint paul,MN,USA,0.0,0.0,0,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,74.98,85.98
2374,9.0,cook county whole foods co-op,ammer,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/02/2022,,TRUE,3.99,4.99
2375,,walmart dilworth supercenter,amphion,415 34th st n,dilworth,MN,US,46.88175,-96.722497,56529,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,4.78
2376,3.0,walgreens,amyl,7700 brooklyn blvd,brooklyn park,MN,USA,45.09498,-93.357315,55443,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
2377,,target,anderson,1329 5th st se, minneapolis,MN,USA,44.981616,-93.235075,55414,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,12.49,13.49
2378,1.0,cook county whole foods co-op,Charles Anderson Cox,2066 west highway 61,grand marais,MN,USA,47.73565,-90.4231,55612,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,11.49,9.99
2379,,best oriental market,andreas,468 university avenue west,saint paul,MN,USA,0.0,0.0,0,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,58.98,75.98
